_source,attributes-age,attributes-age-estimated,attributes-bark-circumference,attributes-bark-diameter,attributes-canopy-area,attributes-canopy-diameter,attributes-description,attributes-genus,attributes-good-status,attributes-health-score,attributes-height,attributes-num-barks,attributes-species,attributes-species-clean-en,attributes-species-clean-he,attributes-year-planted,cad_code,cad_gush,cad_parcel,cluster-size,coords,environment-description,environment-grass,environment-habitat,environment-habitat-volume,environment-irrigated,environment-irrigation-type,environment-irrigation-water-quality,environment-lighting,environment-pavement,environment-signage,environment-sitting-area,environment-type,idx,importance-aesthetic,importance-botanical,importance-community,importance-historic,importance-symbolic,location-accuracy,location-address,location-block,location-city,location-elevation,location-grid,location-plot,location-street,location-street-number,location-x,location-x-il,location-y,location-y-il,meta-collection-type,meta-date,meta-internal-id,meta-source,meta-source-type,meta-tree-id,meta-url,muni_code,muni_name,muni_name_en,muni_region,photos-bark,photos-fruit,photos-general,photos-ground,photos-leaf,photos-top-view,photos-wide-view,road_id,road_name,road_type,stat_area_code
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,0.880000083596,,,,,,,,,,,,471/32,471,32,1,"[34.66959049421379, 31.802351892433233]",,,,,,,,,,,,,784470,,,,,,,,,,,,,,,34.66959049421379,168807.58175019253,31.802351892433233,634526.4788322693,חישה מרחוק,2023-02-06,canopy-363261,מיפוי חופות עצים,ממשלתי,8G3PRM29+WRW5,https://data.gov.il/dataset/nationalcanopytrees,29,חבל יבנה,Hevel Yavne,מרכז,,,,,,,,,,,5529
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,58.2400055325,,,,,,,,,,,,4765/28,4765,28,1,"[34.8980532825286, 31.932464421743095]",,,,,,,,,,,,,1346123,,,,,,,,,,,,,,,34.8980532825286,190483.18787367258,31.932464421743095,648870.5174248208,חישה מרחוק,2023-02-06,canopy-1002953,מיפוי חופות עצים,ממשלתי,8G3PWVJX+X6MG,https://data.gov.il/dataset/nationalcanopytrees,25,חבל מודיעין,Hevel Modi'in,מרכז,,,,,,,,,,,5525
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,110.160010465,,,,,,,,,,,,10583/8,10583,8,1,"[34.88245489797276, 32.41747526055001]",,,,,,,,,,,,,1742149,,,,,,,,,,,,,,,34.88245489797276,189169.069671401,32.41747526055001,702658.6142120225,חישה מרחוק,2023-02-06,canopy-1477249,מיפוי חופות עצים,ממשלתי,8G4PCV8J+XXW4,https://data.gov.il/dataset/nationalcanopytrees,6500,חדרה,Hadera,חיפה,,,,,,,,,,,65000423
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,0.320000030398,,,,,,,,,,,,6742/269,6742,269,1,"[34.787337103238116, 31.989603870112845]",,,,,,,,,,,,,1073540,,,,,,,,,,,,,,,34.787337103238116,180037.79996635276,31.989603870112845,655241.6000268761,חישה מרחוק,2023-02-06,canopy-681044,מיפוי חופות עצים,ממשלתי,8G3PXQQP+RWW5,https://data.gov.il/dataset/nationalcanopytrees,6600,חולון,Holon,תל אביב,,,,,,,,,,,66000115
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,45.0400042786,,,,,,,,,,,,1280/44,1280,44,1,"[34.55714326934136, 31.624979241041565]",,,,,,,,,,,,,674494,,,,,,,,,,,,,,,34.55714326934136,158042.17457940904,31.624979241041565,614916.1597350982,חישה מרחוק,2023-02-06,canopy-239912,מיפוי חופות עצים,ממשלתי,8G3PJHF4+XVR4,https://data.gov.il/dataset/nationalcanopytrees,36,חוף אשקלון,Hof Ashkelon,דרום,,,,,,,,,,,5536
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,32.960003131,,,,,,,,,,,,10645/70,10645,70,1,"[34.899872418512906, 32.48490595966672]",,,,,,,,,,,,,1786925,,,,,,,,,,,,,,,34.899872418512906,190828.76211827103,32.48490595966672,710131.6582812624,חישה מרחוק,2023-02-06,canopy-1530103,מיפוי חופות עצים,ממשלתי,8G4PFVMX+XW99,https://data.gov.il/dataset/nationalcanopytrees,15,חוף הכרמל,Hof Hacarmel,חיפה,,,,,,,,,,,5515
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,52.9800050303,,,,,,,,,,,,6602/23,6602,23,1,"[34.81748529752834, 32.14216045734933]",,,,,,,,,,,,,1200035,,,,,,,,,,,,,,,34.81748529752834,182947.6340813094,32.14216045734933,672148.0753279575,חישה מרחוק,2023-02-06,canopy-829807,מיפוי חופות עצים,ממשלתי,8G4P4RR8+VX9G,https://data.gov.il/dataset/nationalcanopytrees,19,חוף השרון,Hof Hasharon,מרכז,,,,,,,,"שדרות אהרון יריב, רמת השרון",שדרות אהרון יריב,motorway_link,5519
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,18.9200017986,,,,,,,,,,,,,,,1,"[34.93965363993903, 31.277870521672014]",,,,,,,,,,,,,599388,,,,,,,,,,,,,,,34.93965363993903,194241.33376162345,31.277870521672014,576277.5866253097,חישה מרחוק,2023-02-06,canopy-157289,מיפוי חופות עצים,ממשלתי,8G3P7WHQ+4VRX,https://data.gov.il/dataset/nationalcanopytrees,1303,חורה,Hura,דרום,,,,,,,,,,,13030004
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,42.3400040227,,,,,,,,,,,,19632/6,19632,6,1,"[35.342225057167134, 33.00997252530448]",,,,,,,,,,,,,2895185,,,,,,,,,,,,,,,35.342225057167134,232331.37429042195,33.00997252530448,768329.8154890246,חישה מרחוק,2023-02-06,canopy-2797332,מיפוי חופות עצים,ממשלתי,8G5Q285R+XVQR,https://data.gov.il/dataset/nationalcanopytrees,0496,חורפיש,Hurfeish,צפון,,,,,,,,,,,4960001
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,33.3400031711,,,,,,,,,,,,12251/35,12251,35,1,"[34.979142030651126, 32.7621409788709]",,,,,,,,,,,,,1954852,,,,,,,,,,,,,,,34.979142030651126,198344.80030081258,32.7621409788709,740858.3796497874,חישה מרחוק,2023-02-06,canopy-1731165,מיפוי חופות עצים,ממשלתי,8G4PQX6H+VM2P,https://data.gov.il/dataset/nationalcanopytrees,4000,חיפה,Haifa,חיפה,,,,,,,,,,,40000944
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,10.3800009858,,,,,,,,,,,,13855/111,13855,111,1,"[35.546334908365, 32.97497478358846]",,,,,,,,,,,,,2954412,,,,,,,,,,,,,,,35.546334908365,251416.8662424538,32.97497478358846,764491.8392871624,חישה מרחוק,2023-02-06,canopy-2865850,מיפוי חופות עצים,ממשלתי,8G4QXGFW+XGPW,https://data.gov.il/dataset/nationalcanopytrees,2034,חצור הגלילית,Hatsor Haglilit,צפון,,,,,,,,,,,20340005
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,12.9600012311,,,,,,,,,,,,9250/156,9250,156,1,"[35.04973367094069, 32.45135261158253]",,,,,,,,,,,,,1872116,,,,,,,,,,,,,,,35.04973367094069,204909.41805707038,32.45135261158253,706380.3909986948,חישה מרחוק,2023-02-06,canopy-1633118,מיפוי חופות עצים,ממשלתי,8G4QF22X+GVX3,https://data.gov.il/dataset/nationalcanopytrees,1247,חריש,Harish,חיפה,,,,,,,,,,,12470004
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,52.9000050231,,,,,,,,,,,,15249/64,15249,64,1,"[35.49944288183851, 32.77914976689106]",,,,,,,,,,,,,2924837,,,,,,,,,,,,,,,35.49944288183851,247094.04449084867,32.77914976689106,742760.7568028732,חישה מרחוק,2023-02-06,canopy-2832159,מיפוי חופות עצים,ממשלתי,8G4QQFHX+MQ4R,https://data.gov.il/dataset/nationalcanopytrees,6700,טבריה,Tverya (Tiberias),צפון,,,,,,,,,,,67000035
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,36.0000034194,,,,,,,,,,,,13563/3,13563,3,1,"[35.579331748929086, 32.956192837631065]",,,,,,,,,,,,,2944481,,,,,,,,,,,,,,,35.579331748929086,254508.87624165905,32.956192837631065,762419.3081856479,חישה מרחוק,2023-02-06,canopy-2854070,מיפוי חופות עצים,ממשלתי,8G4QXH4H+FPGP,https://data.gov.il/dataset/nationalcanopytrees,0962,טובא - זנגרייה,Tuba - Zangariya,צפון,,,,,,,,,,,9620001
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,14.600001388,,,,,,,,,,,,16628/35,16628,35,1,"[35.36248885697708, 32.77080186637344]",,,,,,,,,,,,,2775552,,,,,,,,,,,,,,,35.36248885697708,234264.64378119266,32.77080186637344,741807.4900787547,חישה מרחוק,2023-02-06,canopy-2664814,מיפוי חופות עצים,ממשלתי,8G4QQ9C6+8XH4,https://data.gov.il/dataset/nationalcanopytrees,0498,טורעאן,Tur'an,צפון,,,,,,,,,,,4980002
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,2.56000024319,,,,,,,,,,,,7836/16,7836,16,1,"[34.98717994946333, 32.24416279074379]",,,,,,,,,,,,,1679962,,,,,,,,,,,,,,,34.98717994946333,198980.96663389145,32.24416279074379,683414.4000633204,חישה מרחוק,2023-02-06,canopy-1404429,מיפוי חופות עצים,ממשלתי,8G4P6XVP+MV7H,https://data.gov.il/dataset/nationalcanopytrees,2730,טייבה,Taybe,מרכז,,,,,,,,,,,27300008
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,3.60000034198,,,,,,,,,,,,7758/91,7758,91,1,"[34.94650431088787, 32.22487576978206]",,,,,,,,,,,,,1576489,,,,,,,,,,,,,,,34.94650431088787,195142.42220715008,32.22487576978206,681284.0889509998,חישה מרחוק,2023-02-06,canopy-1282812,מיפוי חופות עצים,ממשלתי,8G4P6WFW+XJ22,https://data.gov.il/dataset/nationalcanopytrees,2720,טירה,Tira,מרכז,,,,,,,,,,,27200005
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,5.4000005126,,,,,,,,,,,,10569/10,10569,10,1,"[34.964738504252836, 32.74985153141644]",,,,,,,,,,,,,1821039,,,,,,,,,,,,,,,34.964738504252836,196992.03849508887,32.74985153141644,739498.420268071,חישה מרחוק,2023-02-06,canopy-1571665,מיפוי חופות עצים,ממשלתי,8G4PPXX7+WVX4,https://data.gov.il/dataset/nationalcanopytrees,2100,טירת כרמל,Tirat Karmel,חיפה,,,,,,,,,,,21000008
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,20.180001913,,,,,,,,,,,,18583/66,18583,66,1,"[35.19951205835969, 32.84453959744412]",,,,,,,,,,,,,2699926,,,,,,,,,,,,,,,35.19951205835969,218994.86645592374,32.84453959744412,749974.1315685214,חישה מרחוק,2023-02-06,canopy-2581633,מיפוי חופות עצים,ממשלתי,8G4QR5VX+RR6F,https://data.gov.il/dataset/nationalcanopytrees,8900,טמרה,Tamra,צפון,,,,,,,,,,,89000003
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,8.84000083808,,,,,,,,,,,,18749/34,18749,34,1,"[35.224982389706874, 32.971292601557565]",,,,,,,,,,,,,2765552,,,,,,,,,,,,,,,35.224982389706874,221376.6035552895,32.971292601557565,764031.7448818355,חישה מרחוק,2023-02-06,canopy-2653157,מיפוי חופות עצים,ממשלתי,8G4QX6CF+GX9M,https://data.gov.il/dataset/nationalcanopytrees,1295,יאנוח - ג'ת,Yanuh - Jat,צפון,,,,,,,,,,,12950001
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,9.68000091881,,,,,,,,,,,,17371/17,17371,17,1,"[35.5059306940946, 32.69407636937611]",,,,,,,,,,,,,2918312,,,,,,,,,,,,,,,35.5059306940946,247728.71857895725,32.69407636937611,733327.6801973745,חישה מרחוק,2023-02-06,canopy-2824368,מיפוי חופות עצים,ממשלתי,8G4QMGV4+J9M5,https://data.gov.il/dataset/nationalcanopytrees,0046,יבנאל,Yavne'el,צפון,,,,,,,,,,,460001
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,1.44000013679,,,,,,,,,,,,5518/43,5518,43,1,"[34.73929345972961, 31.85916503773847]",,,,,,,,,,,,,904553,,,,,,,,,,,,,,,34.73929345972961,175435.28883585986,31.85916503773847,640795.9555975153,חישה מרחוק,2023-02-06,canopy-484814,מיפוי חופות עצים,ממשלתי,8G3PVP5Q+MP7M,https://data.gov.il/dataset/nationalcanopytrees,2660,יבנה,Yavne,מרכז,,,,,,,,,,,26600034
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,32.560003093,,,,,,,,,,,,6503/110,6503,110,1,"[34.87388110991389, 32.02402116655004]",,,,,,,,,,,,,1321147,,,,,,,,,,,,,,,34.87388110991389,188228.38357549158,32.02402116655004,659029.8356515128,חישה מרחוק,2023-02-06,canopy-971553,מיפוי חופות עצים,ממשלתי,8G4P2VFF+JH2R,https://data.gov.il/dataset/nationalcanopytrees,9400,יהוד-מונוסון,Yehud - Monoson,מרכז,,,,,,,,,,,94000008
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,6.16000058517,,,,,,,,,,,,1860/46,1860,46,1,"[34.78987233305862, 31.604462001664412]",,,,,,,,,,,,,824407,,,,,,,,,,,,,,,34.78987233305862,180114.59217495436,31.604462001664412,612533.8685011114,חישה מרחוק,2023-02-06,canopy-407574,מיפוי חופות עצים,ממשלתי,8G3PJQ3Q+QWQH,https://data.gov.il/dataset/nationalcanopytrees,35,יואב,Yoav,דרום,,,,,,,,,,,5535
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,20.0000018999,,,,,,,,,,,,16873/140,16873,140,1,"[35.271782076316434, 32.672322484988065]",,,,,,,,,,,,,2575031,,,,,,,,,,,,,,,35.271782076316434,225772.786075268,32.672322484988065,730876.9883811267,חישה מרחוק,2023-02-06,canopy-2440954,מיפוי חופות עצים,ממשלתי,8G4QM7CC+WPFR,https://data.gov.il/dataset/nationalcanopytrees,0499,יפיע,Yafi'a,צפון,,,,,,,,,,,4990005
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,7.12000067636,,,,,,,,,,,,12740/137,12740,137,1,"[35.07480892546673, 32.633972556505675]",,,,,,,,,,,,,1912414,,,,,,,,,,,,,,,35.07480892546673,207291.8501518046,32.633972556505675,726629.4061044735,חישה מרחוק,2023-02-06,canopy-1680427,מיפוי חופות עצים,ממשלתי,8G4QJ3MF+HWMX,https://data.gov.il/dataset/nationalcanopytrees,0240,יקנעם עילית,Yokne'am Ilit,צפון,,,,,,,,,,,2400008
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,9.00000085458,,,,,,,,,,,,39071/2,39071,2,1,"[34.90457008893829, 30.97879355952368]",,,,,,,,,,,,,2976962,,,,,,,,,,,,,,,34.90457008893829,190810.70278498004,30.97879355952368,543126.3515215695,חישה מרחוק,2023-02-06,canopy-15934,מיפוי חופות עצים,ממשלתי,8G2PXWH3+GR8J,https://data.gov.il/dataset/nationalcanopytrees,0831,ירוחם,Yeroham,דרום,,,,,,,,,,,8310008
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,6.39200060767,,,,,,,,,,,,,,,1,"[35.18364926987677, 31.721371466052087]",,,,,,,,,,,,,2107253,,,,,,,,,,,,,,,35.18364926987677,217485.73389448706,31.721371466052087,625422.673837642,חישה מרחוק,2023-02-06,canopy-1911611,מיפוי חופות עצים,ממשלתי,8G3QP5CM+GFRX,https://data.gov.il/dataset/nationalcanopytrees,3000,ירושלים,Yerushalayim (Jerusalem),ירושלים,,,,,,,,"כביש שירות - גדר ההפרדה, ירושלים",כביש שירות - גדר ההפרדה,service,30002914
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,7.08000067238,,,,,,,,,,,,18885/39,18885,39,1,"[35.169803889435975, 32.94299928434838]",,,,,,,,,,,,,2734257,,,,,,,,,,,,,,,35.169803889435975,216217.23219374075,32.94299928434838,760894.2171738984,חישה מרחוק,2023-02-06,canopy-2618881,מיפוי חופות עצים,ממשלתי,8G4QW5V9+5WVW,https://data.gov.il/dataset/nationalcanopytrees,0502,ירכא,Yirka,צפון,,,,,,,,,,,5020003
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,5.14000048818,,,,,,,,,,,,19601/13,19601,13,1,"[35.19736666837661, 32.86702281601731]",,,,,,,,,,,,,2711220,,,,,,,,,,,,,,,35.19736666837661,218794.18590430374,32.86702281601731,752467.6047065165,חישה מרחוק,2023-02-06,canopy-2593966,מיפוי חופות עצים,ממשלתי,8G4QV58W+RW5W,https://data.gov.il/dataset/nationalcanopytrees,0504,כאבול,Kabul,צפון,,,,,,,,,,,5040005
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,16.7000015891,,,,,,,,,,,,7362/7,7362,7,1,"[34.98712185406622, 32.207475343287385]",,,,,,,,,,,,,1671575,,,,,,,,,,,,,,,34.98712185406622,198967.26439741993,32.207475343287385,679346.0496514519,חישה מרחוק,2023-02-06,canopy-1393853,מיפוי חופות עצים,ממשלתי,8G4P6X4P+XRX5,https://data.gov.il/dataset/nationalcanopytrees,1224,כוכב יאיר,Kohav Yair,מרכז,,,,,,,,,,,12240003
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,47.0000044657,,,,,,,,,,,,19227/67,19227,67,1,"[35.297497896201286, 32.95734091356831]",,,,,,,,,,,,,2869357,,,,,,,,,,,,,,,35.297497896201286,228157.05604114686,32.95734091356831,762488.0887935851,חישה מרחוק,2023-02-06,canopy-2767793,מיפוי חופות עצים,ממשלתי,8G4QX74W+WXQQ,https://data.gov.il/dataset/nationalcanopytrees,1296,כסרא - סמיע,Kisrah - Smi'a,צפון,,,,,,,,,,,12960003
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,60.3800057366,,,,,,,,,,,,11364/2,11364,2,1,"[35.196817578466266, 32.74235095785603]",,,,,,,,,,,,,2556918,,,,,,,,,,,,,,,35.196817578466266,218741.80145452998,32.74235095785603,738641.2082745961,חישה מרחוק,2023-02-06,canopy-2419122,מיפוי חופות עצים,ממשלתי,8G4QP5RW+WPW2,https://data.gov.il/dataset/nationalcanopytrees,0978,כעביה - טבאש - חג'אג'רה,Ka'abiya - Tabash - Hajajre,צפון,,,,,,,,,,,9780001
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,13.3800012683,,,,,,,,,,,,8892/35,8892,35,1,"[34.98587525869457, 32.1231528887627]",,,,,,,,,,,,,1654000,,,,,,,,,,,,,,,34.98587525869457,198830.74833980663,32.1231528887627,669995.652144973,חישה מרחוק,2023-02-06,canopy-1373164,מיפוי חופות עצים,ממשלתי,8G4P4XFP+7962,https://data.gov.il/dataset/nationalcanopytrees,0633,כפר ברא,Kefar Bara,מרכז,,,,,,,,,,,6330001
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,11.9400011334,,,,,,,,,,,,18710/38,18710,38,1,"[35.2748292436341, 32.98938393441868]",,,,,,,,,,,,,2888564,,,,,,,,,,,,,,,35.2748292436341,226035.1751660882,32.98938393441868,766040.1864572796,חישה מרחוק,2023-02-06,canopy-2789206,מיפוי חופות עצים,ממשלתי,8G4QX7QF+QW48,https://data.gov.il/dataset/nationalcanopytrees,1263,כפר ורדים,Kefar Veradim,צפון,,,,,,,,,,,12630001
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,15.2600014508,,,,,,,,,,,,18772/99,18772,99,1,"[35.16453751540888, 32.942053505940464]",,,,,,,,,,,,,2733796,,,,,,,,,,,,,,,35.16453751540888,215724.71067034893,32.942053505940464,760789.4999004819,חישה מרחוק,2023-02-06,canopy-2618370,מיפוי חופות עצים,ממשלתי,8G4QW5R7+RRF2,https://data.gov.il/dataset/nationalcanopytrees,0507,כפר יאסיף,Kefar Yasif,צפון,,,,,,,,,,,5070004
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,5.38000050893,,,,,,,,,,,,8124/364,8124,364,1,"[34.93090024642315, 32.30736823304227]",,,,,,,,,,,,,1715989,,,,,,,,,,,,,,,34.93090024642315,193694.84229598718,32.30736823304227,690435.5938999515,חישה מרחוק,2023-02-06,canopy-1445224,מיפוי חופות עצים,ממשלתי,8G4P8W4J+W9RQ,https://data.gov.il/dataset/nationalcanopytrees,0168,כפר יונה,Kefar Yona,מרכז,,,,,,,,,,,1680007
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,0.720000068396,,,,,,,,,,,,17471/44,17471,44,1,"[35.33838621413514, 32.73408904623286]",,,,,,,,,,,,,2625255,,,,,,,,,,,,,,,35.33838621413514,232011.48882724677,32.73408904623286,737732.8667064714,חישה מרחוק,2023-02-06,canopy-2499027,מיפוי חופות עצים,ממשלתי,8G4QP8MQ+J9JF,https://data.gov.il/dataset/nationalcanopytrees,0509,כפר כנא,Kefar Kana,צפון,,,,,,,,,,,5090005
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,28.4200027034,,,,,,,,,,,,17561/20,17561,20,1,"[35.237036254303405, 32.79395278813543]",,,,,,,,,,,,,2650800,,,,,,,,,,,,,,,35.237036254303405,222509.53421272885,32.79395278813543,744364.3839616114,חישה מרחוק,2023-02-06,canopy-2527314,מיפוי חופות עצים,ממשלתי,8G4QQ6VP+HRM2,https://data.gov.il/dataset/nationalcanopytrees,0510,כפר מנדא,Kefar Manda,צפון,,,,,,,,,,,5100003
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,16.3200015503,,,,,,,,,,,,6427/756,6427,756,1,"[34.89475309304251, 32.17248279881208]",,,,,,,,,,,,,1555377,,,,,,,,,,,,,,,34.89475309304251,190247.44308942452,32.17248279881208,675486.9928974422,חישה מרחוק,2023-02-06,canopy-1257556,מיפוי חופות עצים,ממשלתי,8G4P5VCV+XWR6,https://data.gov.il/dataset/nationalcanopytrees,6900,כפר סבא,Kefar Saba,מרכז,,,,,,,,,,,69000321
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,31.0400029486,,,,,,,,,,,,7284/24,7284,24,1,"[34.948741743354944, 32.10742401818131]",,,,,,,,,,,,,1536208,,,,,,,,,,,,,,,34.948741743354944,195322.3907137608,32.10742401818131,668259.1777085088,חישה מרחוק,2023-02-06,canopy-1234432,מיפוי חופות עצים,ממשלתי,8G4P4W4X+XF9W,https://data.gov.il/dataset/nationalcanopytrees,0634,כפר קאסם,Kefar Kasem,מרכז,,,,,,,,,,,6340004
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,26.4200025078,,,,,,,,,,,,12129/22,12129,22,1,"[35.04672078940868, 32.49110405134754]",,,,,,,,,,,,,1880742,,,,,,,,,,,,,,,35.04672078940868,204632.63440616158,32.49110405134754,710789.1055364643,חישה מרחוק,2023-02-06,canopy-1642793,מיפוי חופות עצים,ממשלתי,8G4QF2RW+CMX2,https://data.gov.il/dataset/nationalcanopytrees,0654,כפר קרע,Kefar Kara,חיפה,,,,,,,,,,,6540003
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,12.2400011627,,,,,,,,,,,,6665/375,6665,375,1,"[34.822348174134945, 32.1780973794944]",,,,,,,,,,,,,1469410,,,,,,,,,,,,,,,34.822348174134945,183420.58685636663,32.1780973794944,676131.5561083764,חישה מרחוק,2023-02-06,canopy-1153634,מיפוי חופות עצים,ממשלתי,8G4P5RHC+6WQR,https://data.gov.il/dataset/nationalcanopytrees,0267,כפר שמריהו,Kefar Shmaryahu,תל אביב,,,,,,,,,,,2670001
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,23.8200022647,,,,,,,,,,,,17003/13,17003,13,1,"[35.39934861718139, 32.67501383210067]",,,,,,,,,,,,,2575809,,,,,,,,,,,,,,,35.39934861718139,237737.77236977877,32.67501383210067,731190.2459300269,חישה מרחוק,2023-02-06,canopy-2441834,מיפוי חופות עצים,ממשלתי,8G4QM9GX+2P5C,https://data.gov.il/dataset/nationalcanopytrees,0047,כפר תבור,Kefar Tavor,צפון,,,,,,,,,,,9130001
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,17.7600016901,,,,,,,,,,,,18994/20,18994,20,1,"[35.29710882731127, 32.897019813810275]",,,,,,,,,,,,,2833209,,,,,,,,,,,,,,,35.29710882731127,228126.56151672133,32.897019813810275,755798.1713419657,חישה מרחוק,2023-02-06,canopy-2726454,מיפוי חופות עצים,ממשלתי,8G4QV7WW+RR5M,https://data.gov.il/dataset/nationalcanopytrees,1139,כרמיאל,Karmiel,צפון,,,,,,,,,,,11390032
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,30.7200029182,,,,,,,,,,,,7754/59,7754,59,1,"[34.936483827888395, 32.23530139248405]",,,,,,,,,,,,,1583050,,,,,,,,,,,,,,,34.936483827888395,194200.74091293328,32.23530139248405,682442.5258117374,חישה מרחוק,2023-02-06,canopy-1290007,מיפוי חופות עצים,ממשלתי,8G4P6WPP+4HH3,https://data.gov.il/dataset/nationalcanopytrees,18,לב השרון,Lev Hasharon,מרכז,,,,,,,,,,,5518
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,18.3800017465,,,,,,,,,,,,400547/160,400547,160,1,"[34.79998676101076, 31.367446707567026]",,,,,,,,,,,,,799639,,,,,,,,,,,,,,,34.79998676101076,180977.55964518292,31.367446707567026,586249.9058244602,חישה מרחוק,2023-02-06,canopy-380237,מיפוי חופות עצים,ממשלתי,8G3P9Q8X+XXHW,https://data.gov.il/dataset/nationalcanopytrees,1271,להבים,Lehavim,דרום,,,,,,,,,,,12710001
https://s3.eu-west-2.wasabisys.com/opentreebase-public/processed/canopies/extracted_trees.geojson,,,,,1.20000011399,,,,,,,,,,,,4342/71,4342,71,1,"[34.889941138814685, 31.933364351574493]",,,,,,,,,,,,,1283086,,,,,,,,,,,,,,,34.889941138814685,189716.35992524854,31.933364351574493,648972.5066970746,חישה מרחוק,2023-02-06,canopy-927704,מיפוי חופות עצים,ממשלתי,8G3PWVMQ+8XWC,https://data.gov.il/dataset/nationalcanopytrees,7000,לוד,Lod,מרכז,,,,,,,,,,,70000027
